Sleep logging started on 10/19/20 at 10:20:08;;;
TIMESTAMP,;SENSOR1,;SENSOR2,;HUMAN READABLE TIME
1603109376;0;0;14:09:36
1603109377;0;0;14:09:37
1603109378;0;0;14:09:38
1603109379;0;0;14:09:39
1603109380;0;0;14:09:40
1603109381;0;0;14:09:41
1603109382;0;0;14:09:42
1603109383;0;0;14:09:43
1603109384;0;0;14:09:44
1603109385;0;0;14:09:45
1603109386;0;0;14:09:46
1603109387;0;0;14:09:47
1603109388;0;0;14:09:48
1603109389;0;0;14:09:49
1603109390;0;0;14:09:50
1603109391;0;0;14:09:51
1603109392;0;0;14:09:52
1603109393;0;0;14:09:53
1603109394;0;0;14:09:54
1603109395;0;0;14:09:55
1603109396;0;0;14:09:56
1603109397;0;0;14:09:57
1603109398;0;0;14:09:58
1603109399;0;0;14:09:59
1603109400;0;0;14:10:00
1603109401;0;0;14:10:01
1603109402;0;0;14:10:02
1603109403;0;0;14:10:03
1603109404;0;0;14:10:04
1603109405;0;0;14:10:05
1603109406;0;0;14:10:06
1603109407;0;0;14:10:07
1603109408;0;0;14:10:08
1603109409;0;0;14:10:09
1603109410;0;0;14:10:10
1603109411;0;0;14:10:11
1603109412;0;0;14:10:12
1603109413;0;0;14:10:13
1603109414;0;0;14:10:14
1603109415;0;0;14:10:15
1603109416;0;0;14:10:16
1603109417;0;0;14:10:17
1603109418;0;0;14:10:18
1603109419;0;0;14:10:19
1603109420;0;0;14:10:20
1603109421;0;0;14:10:21
1603109422;0;0;14:10:22
1603109423;0;0;14:10:23
1603109424;0;0;14:10:24
1603109425;0;0;14:10:25
1603109426;0;0;14:10:26
1603109427;0;0;14:10:27
1603109428;0;0;14:10:28
1603109429;0;0;14:10:29
1603109430;0;0;14:10:30
1603109431;0;0;14:10:31
1603109432;0;0;14:10:32
1603109433;0;0;14:10:33
1603109434;0;0;14:10:34
1603109435;0;0;14:10:35
1603109436;0;0;14:10:36
1603109437;0;0;14:10:37
1603109438;0;0;14:10:38
1603109439;0;0;14:10:39
1603109440;0;0;14:10:40
1603109441;0;0;14:10:41
1603109442;0;0;14:10:42
1603109443;0;0;14:10:43
1603109444;0;0;14:10:44
1603109445;0;0;14:10:45
1603109446;0;0;14:10:46
1603109447;0;0;14:10:47
1603109448;0;0;14:10:48
1603109449;0;0;14:10:49
1603109450;0;0;14:10:50
1603109451;0;0;14:10:51
1603109452;0;0;14:10:52
1603109453;0;0;14:10:53
1603109454;0;0;14:10:54
1603109455;0;0;14:10:55
1603109456;0;0;14:10:56
1603109457;0;0;14:10:57
1603109458;0;0;14:10:58
1603109459;0;0;14:10:59
1603109460;0;0;14:11:00
1603109461;0;0;14:11:01
1603109462;0;0;14:11:02
1603109463;0;0;14:11:03
1603109464;0;0;14:11:04
1603109465;0;0;14:11:05
1603109466;0;0;14:11:06
1603109467;0;0;14:11:07
1603109468;0;0;14:11:08
1603109469;0;0;14:11:09
1603109470;0;0;14:11:10
1603109471;0;0;14:11:11
1603109472;0;0;14:11:12
1603109473;0;0;14:11:13
1603109474;0;0;14:11:14
1603109475;0;0;14:11:15
1603109476;0;0;14:11:16
1603109477;0;0;14:11:17
1603109478;0;0;14:11:18
1603109479;0;0;14:11:19
1603109480;0;0;14:11:20
1603109481;0;0;14:11:21
1603109482;0;0;14:11:22
1603109483;0;0;14:11:23
1603109484;0;0;14:11:24
1603109485;0;0;14:11:25
1603109486;0;0;14:11:26
1603109487;0;0;14:11:27
1603109488;0;0;14:11:28
1603109489;0;0;14:11:29
1603109490;0;0;14:11:30
1603109491;0;0;14:11:31
1603109492;0;0;14:11:32
1603109493;0;0;14:11:33
1603109494;0;0;14:11:34
1603109495;0;0;14:11:35
1603109496;0;0;14:11:36
1603109497;0;0;14:11:37
1603109498;0;0;14:11:38
1603109499;0;0;14:11:39
1603109500;0;0;14:11:40
1603109501;0;0;14:11:41
1603109502;0;0;14:11:42
1603109503;0;0;14:11:43
1603109504;0;0;14:11:44
1603109505;0;0;14:11:45
1603109506;0;0;14:11:46
1603109507;0;0;14:11:47
1603109508;0;0;14:11:48
1603109509;0;0;14:11:49
1603109510;0;0;14:11:50
1603109511;0;0;14:11:51
1603109512;0;0;14:11:52
1603109513;0;0;14:11:53
1603109514;0;0;14:11:54
1603109515;0;0;14:11:55
1603109516;0;0;14:11:56
1603109517;0;0;14:11:57
1603109518;0;0;14:11:58
1603109519;0;0;14:11:59
1603109520;0;0;14:12:00
1603109521;0;0;14:12:01
1603109522;0;0;14:12:02
1603109523;0;0;14:12:03
1603109524;0;0;14:12:04
1603109525;0;0;14:12:05
1603109526;0;0;14:12:06
1603109527;0;0;14:12:07
1603109528;0;0;14:12:08
1603109529;0;0;14:12:09
1603109530;0;0;14:12:10
1603109531;0;0;14:12:11
1603109532;0;0;14:12:12
1603109533;0;0;14:12:13
1603109534;0;0;14:12:14
1603109535;0;0;14:12:15
1603109536;0;0;14:12:16
1603109537;0;0;14:12:17
1603109538;0;0;14:12:18
1603109539;0;0;14:12:19
1603109540;0;0;14:12:20
1603109541;0;0;14:12:21
1603109542;0;0;14:12:22
1603109543;0;0;14:12:23
1603109544;0;0;14:12:24
1603109545;0;0;14:12:25
1603109546;0;0;14:12:26
1603109547;0;0;14:12:27
1603109548;0;0;14:12:28
1603109549;0;0;14:12:29
1603109550;0;0;14:12:30
1603109551;0;0;14:12:31
1603109552;0;0;14:12:32
1603109553;0;0;14:12:33
1603109554;0;0;14:12:34
1603109555;0;0;14:12:35
1603109556;0;0;14:12:36
1603109557;0;0;14:12:37
1603109558;0;0;14:12:38
1603109559;0;0;14:12:39
1603109560;0;0;14:12:40
1603109561;0;0;14:12:41
1603109562;0;0;14:12:42
1603109563;0;0;14:12:43
1603109564;0;0;14:12:44
1603109565;0;0;14:12:45
1603109566;0;0;14:12:46
1603109567;0;0;14:12:47
1603109569;0;0;14:12:49
1603109570;0;0;14:12:50
1603109571;0;0;14:12:51
1603109572;0;0;14:12:52
1603109573;0;0;14:12:53
1603109574;0;0;14:12:54
1603109575;0;0;14:12:55
1603109576;0;0;14:12:56
1603109577;0;0;14:12:57
1603109578;0;0;14:12:58
1603109579;0;0;14:12:59
1603109580;0;0;14:13:00
1603109581;0;0;14:13:01
1603109582;0;0;14:13:02
1603109583;0;0;14:13:03
1603109584;0;0;14:13:04
1603109585;0;0;14:13:05
1603109586;0;0;14:13:06
1603109587;0;0;14:13:07
1603109588;0;0;14:13:08
1603109589;0;0;14:13:09
1603109590;0;0;14:13:10
1603109591;0;0;14:13:11
1603109592;0;0;14:13:12
1603109593;0;0;14:13:13
1603109594;0;0;14:13:14
1603109595;0;0;14:13:15
1603109596;0;0;14:13:16
1603109597;0;0;14:13:17
1603109598;0;0;14:13:18
1603109599;0;0;14:13:19
1603109600;0;0;14:13:20
1603109601;0;0;14:13:21
1603109602;0;0;14:13:22
1603109603;0;0;14:13:23
1603109604;0;0;14:13:24
1603109605;0;0;14:13:25
1603109606;0;0;14:13:26
1603109607;0;0;14:13:27
1603109608;0;0;14:13:28
1603109609;0;0;14:13:29
1603109610;0;0;14:13:30
1603109611;0;0;14:13:31
1603109612;0;0;14:13:32
1603109613;0;0;14:13:33
1603109614;0;0;14:13:34
1603109615;0;0;14:13:35
1603109616;0;0;14:13:36
1603109617;0;0;14:13:37
1603109618;0;0;14:13:38
1603109619;0;0;14:13:39
1603109620;0;0;14:13:40
1603109621;0;0;14:13:41
1603109622;0;0;14:13:42
1603109623;0;0;14:13:43
1603109624;0;0;14:13:44
1603109625;0;0;14:13:45
1603109626;0;0;14:13:46
1603109627;0;0;14:13:47
1603109628;0;0;14:13:48
1603109629;0;0;14:13:49
1603109630;0;0;14:13:50
1603109631;0;0;14:13:51
1603109632;0;0;14:13:52
1603109633;0;0;14:13:53
1603109634;0;0;14:13:54
1603109635;0;0;14:13:55
1603109636;0;0;14:13:56
1603109637;0;0;14:13:57
1603109638;0;0;14:13:58
1603109639;0;0;14:13:59
1603109640;0;0;14:14:00
1603109641;0;0;14:14:01
1603109642;0;0;14:14:02
1603109643;0;0;14:14:03
1603109644;0;0;14:14:04
1603109645;0;0;14:14:05
1603109646;0;0;14:14:06
1603109647;0;0;14:14:07
1603109648;0;0;14:14:08
1603109649;0;0;14:14:09
1603109650;0;0;14:14:10
1603109651;0;0;14:14:11
1603109652;0;0;14:14:12
1603109653;0;0;14:14:13
1603109654;0;0;14:14:14
1603109655;0;0;14:14:15
1603109656;0;0;14:14:16
1603109657;0;0;14:14:17
1603109658;0;0;14:14:18
1603109659;0;0;14:14:19
1603109660;0;0;14:14:20
1603109661;0;0;14:14:21
1603109662;0;0;14:14:22
1603109663;0;0;14:14:23
1603109664;0;0;14:14:24
1603109665;0;0;14:14:25
1603109666;0;0;14:14:26
1603109667;0;0;14:14:27
1603109668;0;0;14:14:28
1603109669;0;0;14:14:29
1603109670;0;0;14:14:30
1603109671;0;0;14:14:31
1603109672;0;0;14:14:32
1603109673;0;0;14:14:33
1603109674;0;0;14:14:34
1603109675;0;0;14:14:35
1603109676;0;0;14:14:36
1603109677;0;0;14:14:37
1603109678;0;0;14:14:38
1603109679;0;0;14:14:39
1603109680;0;0;14:14:40
1603109681;0;0;14:14:41
1603109682;0;0;14:14:42
1603109683;0;0;14:14:43
1603109684;0;0;14:14:44
1603109685;0;0;14:14:45
1603109686;0;0;14:14:46
1603109687;0;0;14:14:47
1603109688;0;0;14:14:48
1603109689;0;0;14:14:49
1603109690;0;0;14:14:50
1603109691;0;0;14:14:51
1603109692;0;0;14:14:52
1603109693;0;0;14:14:53
1603109694;0;0;14:14:54
1603109695;0;0;14:14:55
1603109696;0;0;14:14:56
1603109697;0;0;14:14:57
1603109698;0;0;14:14:58
1603109699;0;0;14:14:59
1603109700;0;0;14:15:00
1603109701;0;0;14:15:01
1603109702;0;0;14:15:02
1603109703;0;0;14:15:03
1603109704;0;0;14:15:04
1603109705;0;0;14:15:05
1603109706;0;0;14:15:06
1603109707;0;0;14:15:07
1603109708;0;0;14:15:08
1603109709;0;0;14:15:09
1603109710;0;0;14:15:10
1603109711;0;0;14:15:11
1603109712;0;0;14:15:12
1603109713;0;0;14:15:13
1603109714;0;0;14:15:14
1603109715;0;0;14:15:15
1603109716;0;0;14:15:16
1603109717;0;0;14:15:17
1603109718;0;0;14:15:18
1603109719;0;0;14:15:19
1603109720;0;0;14:15:20
1603109721;0;0;14:15:21
1603109722;0;0;14:15:22
1603109723;0;0;14:15:23
1603109724;0;0;14:15:24
1603109725;0;0;14:15:25
1603109726;0;0;14:15:26
1603109727;0;0;14:15:27
1603109728;0;0;14:15:28
1603109729;0;0;14:15:29
1603109730;0;0;14:15:30
1603109731;0;0;14:15:31
1603109732;0;0;14:15:32
1603109733;0;0;14:15:33
1603109734;0;0;14:15:34
1603109735;0;0;14:15:35
1603109736;0;0;14:15:36
1603109737;0;0;14:15:37
1603109738;0;0;14:15:38
1603109739;0;0;14:15:39
1603109740;0;0;14:15:40
1603109741;0;0;14:15:41
1603109742;0;0;14:15:42
1603109743;0;0;14:15:43
1603109744;0;0;14:15:44
1603109745;0;0;14:15:45
1603109746;0;0;14:15:46
1603109747;0;0;14:15:47
1603109748;0;0;14:15:48
1603109749;0;0;14:15:49
1603109750;0;0;14:15:50
1603109751;0;0;14:15:51
1603109752;0;0;14:15:52
1603109753;0;0;14:15:53
1603109754;0;0;14:15:54
1603109755;0;0;14:15:55
1603109756;0;0;14:15:56
1603109757;0;0;14:15:57
1603109758;0;0;14:15:58
1603109759;0;0;14:15:59
1603109760;0;0;14:16:00
1603109761;0;0;14:16:01
1603109762;0;0;14:16:02
1603109763;0;0;14:16:03
1603109764;0;0;14:16:04
1603109765;0;0;14:16:05
1603109766;0;0;14:16:06
1603109767;0;0;14:16:07
1603109768;0;0;14:16:08
1603109769;0;0;14:16:09
1603109770;0;0;14:16:10
1603109771;0;0;14:16:11
1603109772;0;0;14:16:12
1603109773;0;0;14:16:13
1603109774;0;0;14:16:14
1603109775;0;0;14:16:15
1603109776;0;0;14:16:16
1603109777;0;0;14:16:17
1603109778;0;0;14:16:18
1603109779;0;0;14:16:19
1603109780;0;0;14:16:20
1603109781;0;0;14:16:21
1603109782;0;0;14:16:22
1603109783;0;0;14:16:23
1603109784;0;0;14:16:24
1603109785;0;0;14:16:25
1603109786;0;0;14:16:26
1603109787;0;0;14:16:27
1603109788;0;0;14:16:28
1603109789;0;0;14:16:29
1603109790;0;0;14:16:30
1603109791;0;0;14:16:31
1603109792;0;0;14:16:32
1603109793;0;0;14:16:33
1603109794;0;0;14:16:34
1603109795;0;0;14:16:35
1603109796;0;0;14:16:36
1603109797;0;0;14:16:37
1603109798;0;0;14:16:38
1603109799;0;0;14:16:39
1603109800;0;0;14:16:40
1603109801;0;0;14:16:41
1603109802;0;0;14:16:42
1603109803;0;0;14:16:43
1603109804;0;0;14:16:44
1603109805;0;0;14:16:45
1603109806;0;0;14:16:46
1603109807;0;0;14:16:47
1603109808;0;0;14:16:48
1603109809;0;0;14:16:49
1603109810;0;0;14:16:50
1603109811;0;0;14:16:51
1603109812;0;0;14:16:52
1603109813;0;0;14:16:53
1603109814;0;0;14:16:54
1603109815;0;0;14:16:55
1603109816;0;0;14:16:56
1603109817;0;0;14:16:57
1603109818;0;0;14:16:58
1603109819;0;0;14:16:59
1603109820;0;0;14:17:00
1603109821;0;0;14:17:01
1603109822;0;0;14:17:02
1603109823;0;0;14:17:03
1603109824;0;0;14:17:04
1603109825;0;0;14:17:05
1603109826;0;0;14:17:06
1603109827;0;0;14:17:07
1603109828;0;0;14:17:08
1603109829;0;0;14:17:09
1603109830;0;0;14:17:10
1603109831;0;0;14:17:11
1603109832;0;0;14:17:12
1603109833;0;0;14:17:13
1603109834;0;0;14:17:14
1603109835;0;0;14:17:15
1603109836;0;0;14:17:16
1603109837;0;0;14:17:17
1603109838;0;0;14:17:18
1603109839;0;0;14:17:19
1603109840;0;0;14:17:20
1603109841;0;0;14:17:21
1603109842;0;0;14:17:22
1603109843;0;0;14:17:23
1603109844;0;0;14:17:24
1603109845;0;0;14:17:25
1603109846;0;0;14:17:26
1603109847;0;0;14:17:27
1603109848;0;0;14:17:28
1603109849;0;0;14:17:29
1603109850;0;0;14:17:30
1603109851;0;0;14:17:31
1603109852;0;0;14:17:32
1603109853;0;0;14:17:33
1603109854;0;0;14:17:34
1603109855;0;0;14:17:35
1603109856;0;0;14:17:36
1603109857;0;0;14:17:37
1603109858;0;0;14:17:38
1603109859;0;0;14:17:39
1603109860;0;0;14:17:40
1603109861;0;0;14:17:41
1603109862;0;0;14:17:42
1603109863;0;0;14:17:43
1603109864;0;0;14:17:44
1603109865;0;0;14:17:45
1603109866;0;0;14:17:46
1603109867;0;0;14:17:47
1603109868;0;0;14:17:48
1603109869;0;0;14:17:49
1603109870;0;0;14:17:50
1603109871;0;0;14:17:51
1603109872;0;0;14:17:52
1603109873;0;0;14:17:53
1603109874;0;0;14:17:54
1603109875;0;0;14:17:55
1603109876;0;0;14:17:56
1603109877;0;0;14:17:57
1603109878;0;0;14:17:58
1603109879;0;0;14:17:59
1603109880;0;0;14:18:00
1603109881;0;0;14:18:01
1603109882;0;0;14:18:02
1603109883;0;0;14:18:03
1603109884;0;0;14:18:04
1603109885;0;0;14:18:05
1603109886;0;0;14:18:06
1603109887;0;0;14:18:07
1603109888;0;0;14:18:08
1603109889;0;0;14:18:09
1603109890;0;0;14:18:10
1603109891;0;0;14:18:11
1603109892;0;0;14:18:12
1603109893;0;0;14:18:13
1603109894;0;0;14:18:14
1603109895;0;0;14:18:15
1603109896;0;0;14:18:16
1603109897;0;0;14:18:17
1603109898;0;0;14:18:18
1603109899;0;0;14:18:19
1603109900;0;0;14:18:20
1603109901;0;0;14:18:21
1603109902;0;0;14:18:22
1603109903;0;0;14:18:23
1603109904;0;0;14:18:24
1603109905;0;0;14:18:25
1603109906;0;0;14:18:26
1603109907;0;0;14:18:27
1603109908;0;0;14:18:28
1603109909;0;0;14:18:29
1603109910;0;0;14:18:30
1603109911;0;0;14:18:31
1603109912;0;0;14:18:32
1603109913;0;0;14:18:33
1603109914;0;0;14:18:34
1603109915;0;0;14:18:35
1603109916;0;0;14:18:36
1603109917;0;0;14:18:37
1603109918;0;0;14:18:38
1603109919;0;0;14:18:39
1603109920;0;0;14:18:40
1603109921;0;0;14:18:41
1603109922;0;0;14:18:42
1603109923;0;0;14:18:43
1603109924;0;0;14:18:44
1603109925;0;0;14:18:45
1603109926;0;0;14:18:46
1603109927;0;0;14:18:47
1603109928;0;0;14:18:48
1603109929;0;0;14:18:49
1603109930;0;0;14:18:50
1603109931;0;0;14:18:51
1603109932;0;0;14:18:52
1603109933;0;0;14:18:53
1603109934;0;0;14:18:54
1603109935;0;0;14:18:55
1603109936;0;0;14:18:56
1603109937;0;0;14:18:57
1603109938;0;0;14:18:58
1603109939;0;0;14:18:59
1603109940;0;0;14:19:00
1603109941;0;0;14:19:01
1603109942;0;0;14:19:02
1603109943;0;0;14:19:03
1603109944;0;0;14:19:04
1603109945;0;0;14:19:05
1603109946;0;0;14:19:06
1603109947;0;0;14:19:07
1603109948;0;0;14:19:08
1603109949;0;0;14:19:09
1603109950;0;0;14:19:10
1603109951;0;0;14:19:11
1603109952;0;0;14:19:12
1603109953;0;0;14:19:13
1603109954;0;0;14:19:14
1603109955;0;0;14:19:15
1603109956;0;0;14:19:16
1603109957;0;0;14:19:17
1603109958;0;0;14:19:18
1603109959;0;0;14:19:19
1603109960;0;0;14:19:20
1603109961;0;0;14:19:21
1603109962;0;0;14:19:22
1603109963;0;0;14:19:23
1603109964;0;0;14:19:24
1603109965;0;0;14:19:25
1603109966;0;0;14:19:26
1603109967;0;0;14:19:27
1603109968;0;0;14:19:28
1603109969;0;0;14:19:29
1603109970;0;0;14:19:30
1603109971;0;0;14:19:31
1603109972;0;0;14:19:32
1603109973;0;0;14:19:33
1603109974;0;0;14:19:34
1603109975;0;0;14:19:35
1603109976;0;0;14:19:36
1603109977;0;0;14:19:37
1603109978;0;0;14:19:38
1603109979;0;0;14:19:39
1603109980;0;0;14:19:40
1603109981;0;0;14:19:41
1603109982;0;0;14:19:42
1603109983;0;0;14:19:43
1603109984;0;0;14:19:44
1603109985;0;0;14:19:45
1603109986;0;0;14:19:46
1603109987;0;0;14:19:47
1603109988;0;0;14:19:48
1603109989;0;0;14:19:49
1603109990;0;0;14:19:50
1603109991;0;0;14:19:51
1603109992;0;0;14:19:52
1603109993;0;0;14:19:53
1603109994;0;0;14:19:54
1603109995;0;0;14:19:55
1603109996;0;0;14:19:56
1603109997;0;0;14:19:57
1603109998;0;0;14:19:58
1603109999;0;0;14:19:59
1603110000;0;0;14:20:00
1603110001;0;0;14:20:01
1603110002;0;0;14:20:02
1603110003;0;0;14:20:03
1603110004;0;0;14:20:04
1603110005;0;0;14:20:05
1603110006;0;0;14:20:06
1603110007;0;0;14:20:07
1603110008;0;0;14:20:08
1603110009;0;0;14:20:09
1603110010;0;0;14:20:10
1603110011;0;0;14:20:11
1603110012;0;0;14:20:12
1603110013;0;0;14:20:13
1603110014;0;0;14:20:14
1603110015;0;0;14:20:15
1603110016;0;0;14:20:16
1603110017;0;0;14:20:17
1603110018;0;0;14:20:18
1603110019;0;0;14:20:19
1603110020;0;0;14:20:20
1603110021;0;0;14:20:21
1603110022;0;0;14:20:22
1603110023;0;0;14:20:23
1603110024;0;0;14:20:24
1603110025;0;0;14:20:25
1603110026;0;0;14:20:26
1603110027;0;0;14:20:27
1603110028;0;0;14:20:28
1603110029;0;0;14:20:29
1603110030;0;0;14:20:30
1603110031;0;0;14:20:31
1603110032;0;0;14:20:32
1603110033;0;0;14:20:33
1603110034;0;0;14:20:34
1603110035;0;0;14:20:35
1603110036;0;0;14:20:36
1603110037;0;0;14:20:37
1603110038;0;0;14:20:38
1603110039;0;0;14:20:39
1603110040;0;0;14:20:40
1603110041;0;0;14:20:41
1603110042;0;0;14:20:42
1603110043;0;0;14:20:43
1603110044;0;0;14:20:44
1603110045;0;0;14:20:45
1603110046;0;0;14:20:46
1603110047;0;0;14:20:47
1603110048;0;0;14:20:48
1603110049;0;0;14:20:49
1603110050;0;0;14:20:50
1603110051;0;0;14:20:51
1603110052;0;0;14:20:52
1603110053;0;0;14:20:53
1603110054;0;0;14:20:54
1603110055;0;0;14:20:55
1603110056;0;0;14:20:56
1603110057;0;0;14:20:57
1603110058;0;0;14:20:58
1603110059;0;0;14:20:59
1603110060;0;0;14:21:00
1603110061;0;0;14:21:01
1603110062;0;0;14:21:02
1603110063;0;0;14:21:03
1603110064;0;0;14:21:04
1603110065;0;0;14:21:05
1603110066;0;0;14:21:06
1603110067;0;0;14:21:07
1603110068;0;0;14:21:08
1603110069;0;0;14:21:09
1603110070;0;0;14:21:10
1603110071;0;0;14:21:11
1603110072;0;0;14:21:12
1603110073;0;0;14:21:13
1603110074;0;0;14:21:14
1603110075;0;0;14:21:15
1603110076;0;0;14:21:16
1603110077;0;0;14:21:17
1603110078;0;0;14:21:18
1603110079;0;0;14:21:19
1603110080;0;0;14:21:20
1603110081;0;0;14:21:21
1603110082;0;0;14:21:22
1603110083;0;0;14:21:23
1603110084;0;0;14:21:24
1603110085;0;0;14:21:25
1603110086;0;0;14:21:26
1603110087;0;0;14:21:27
1603110088;0;0;14:21:28
1603110089;0;0;14:21:29
1603110090;0;0;14:21:30
1603110091;0;0;14:21:31
1603110092;0;0;14:21:32
1603110094;0;0;14:21:34
1603110095;0;0;14:21:35
1603110096;0;0;14:21:36
1603110097;0;0;14:21:37
1603110098;0;0;14:21:38
1603110099;0;0;14:21:39
1603110100;0;0;14:21:40
1603110101;0;0;14:21:41
1603110102;0;0;14:21:42
1603110103;0;0;14:21:43
1603110104;0;0;14:21:44
1603110105;0;0;14:21:45
1603110106;0;0;14:21:46
1603110107;0;0;14:21:47
1603110108;0;0;14:21:48
1603110109;0;0;14:21:49
1603110110;0;0;14:21:50
1603110111;0;0;14:21:51
1603110112;0;0;14:21:52
1603110113;0;0;14:21:53
1603110114;0;0;14:21:54
1603110115;0;0;14:21:55
1603110116;0;0;14:21:56
1603110117;0;0;14:21:57
1603110118;0;0;14:21:58
1603110119;0;0;14:21:59
1603110120;0;0;14:22:00
1603110121;0;0;14:22:01
1603110122;0;0;14:22:02
1603110123;0;0;14:22:03
1603110124;0;0;14:22:04
1603110125;0;0;14:22:05
1603110126;0;0;14:22:06
1603110127;0;0;14:22:07
1603110128;0;0;14:22:08
1603110129;0;0;14:22:09
1603110130;0;0;14:22:10
1603110131;0;0;14:22:11
1603110132;0;0;14:22:12
1603110133;0;0;14:22:13
1603110134;0;0;14:22:14
1603110135;0;0;14:22:15
1603110136;0;0;14:22:16
1603110137;0;0;14:22:17
1603110138;0;0;14:22:18
1603110139;0;0;14:22:19
1603110140;0;0;14:22:20
1603110141;0;0;14:22:21
1603110142;0;0;14:22:22
1603110143;0;0;14:22:23
1603110144;0;0;14:22:24
1603110145;0;0;14:22:25
1603110146;0;0;14:22:26
1603110147;0;0;14:22:27
1603110148;0;0;14:22:28
1603110149;0;0;14:22:29
1603110150;0;0;14:22:30
1603110151;0;0;14:22:31
1603110152;0;0;14:22:32
1603110153;0;0;14:22:33
1603110154;0;0;14:22:34
1603110155;0;0;14:22:35
1603110156;0;0;14:22:36
1603110157;0;0;14:22:37
1603110158;0;0;14:22:38
1603110159;0;0;14:22:39
1603110160;0;0;14:22:40
1603110161;0;0;14:22:41
1603110162;0;0;14:22:42
1603110163;1;0;14:22:43
1603110164;1;0;14:22:44
1603110165;1;0;14:22:45
1603110166;0;0;14:22:46
1603110167;0;0;14:22:47
1603110168;0;0;14:22:48
1603110169;0;0;14:22:49
1603110170;0;0;14:22:50
1603110171;0;0;14:22:51
1603110172;1;0;14:22:52
1603110173;1;0;14:22:53
1603110174;0;0;14:22:54
1603110175;0;0;14:22:55
1603110176;0;0;14:22:56
1603110177;0;0;14:22:57
1603110178;0;0;14:22:58
1603110179;0;0;14:22:59
1603110180;0;0;14:23:00
1603110181;1;0;14:23:01
1603110182;0;0;14:23:02
1603110183;1;0;14:23:03
1603110184;0;1;14:23:04
1603110185;0;0;14:23:05
1603110186;0;0;14:23:06
1603110187;0;0;14:23:07
1603110188;0;0;14:23:08
1603110189;0;0;14:23:09
1603110190;0;0;14:23:10
1603110191;0;0;14:23:11
1603110192;0;0;14:23:12
1603110193;0;0;14:23:13
1603110194;0;0;14:23:14
1603110195;0;0;14:23:15
1603110196;0;0;14:23:16
1603110197;0;0;14:23:17
1603110198;0;0;14:23:18
1603110199;0;0;14:23:19
1603110200;0;0;14:23:20
1603110201;0;0;14:23:21
1603110202;0;0;14:23:22
1603110203;0;0;14:23:23
1603110204;0;0;14:23:24
1603110205;0;0;14:23:25
1603110206;0;0;14:23:26
1603110207;0;0;14:23:27
1603110208;0;0;14:23:28
1603110209;0;0;14:23:29
1603110210;0;0;14:23:30
1603110211;0;0;14:23:31
1603110212;0;0;14:23:32
1603110213;0;0;14:23:33
1603110214;0;0;14:23:34
1603110215;0;0;14:23:35
1603110216;0;0;14:23:36
1603110217;0;0;14:23:37
1603110218;0;0;14:23:38
1603110219;0;0;14:23:39
1603110220;0;0;14:23:40
1603110221;0;0;14:23:41
1603110222;0;0;14:23:42
1603110223;0;0;14:23:43
1603110224;0;0;14:23:44
1603110225;0;0;14:23:45
1603110226;0;0;14:23:46
1603110227;0;0;14:23:47
1603110228;0;0;14:23:48
1603110229;0;0;14:23:49
1603110230;0;0;14:23:50
1603110231;0;0;14:23:51
1603110232;0;0;14:23:52
1603110233;0;0;14:23:53
1603110234;0;0;14:23:54
1603110235;0;0;14:23:55
1603110236;0;0;14:23:56
1603110237;0;0;14:23:57
1603110238;0;0;14:23:58
1603110239;0;0;14:23:59
1603110240;0;0;14:24:00
1603110241;0;0;14:24:01
1603110242;0;0;14:24:02
1603110243;0;0;14:24:03
1603110244;0;0;14:24:04
1603110245;0;0;14:24:05
1603110246;0;0;14:24:06
1603110247;0;0;14:24:07
1603110248;0;0;14:24:08
1603110249;0;0;14:24:09
1603110250;0;0;14:24:10
1603110251;0;0;14:24:11
1603110252;0;0;14:24:12
1603110253;0;0;14:24:13
1603110254;0;0;14:24:14
1603110255;0;1;14:24:15
1603110256;0;1;14:24:16
1603110257;1;0;14:24:17
1603110258;1;0;14:24:18
1603110259;1;0;14:24:19
1603110260;0;0;14:24:20
1603110261;0;0;14:24:21
1603110262;1;0;14:24:22
1603110263;1;1;14:24:23
1603110264;0;0;14:24:24
1603110265;0;0;14:24:25
1603110266;0;0;14:24:26
1603110267;0;0;14:24:27
1603110268;0;0;14:24:28
1603110269;0;0;14:24:29
1603110270;0;0;14:24:30
1603110271;0;0;14:24:31
1603110272;0;0;14:24:32
1603110273;0;0;14:24:33
1603110274;0;0;14:24:34
1603110275;0;0;14:24:35
1603110276;0;0;14:24:36
1603110277;0;0;14:24:37
1603110278;0;0;14:24:38
1603110279;0;0;14:24:39
1603110280;0;0;14:24:40
1603110281;0;0;14:24:41
1603110282;0;0;14:24:42
1603110283;0;0;14:24:43
1603110284;0;0;14:24:44
1603110285;0;0;14:24:45
1603110286;0;0;14:24:46
1603110287;0;0;14:24:47
1603110288;0;0;14:24:48
1603110289;0;0;14:24:49
1603110290;0;0;14:24:50
1603110291;0;0;14:24:51
1603110292;0;0;14:24:52
1603110293;0;0;14:24:53
1603110294;0;0;14:24:54
1603110295;0;0;14:24:55
1603110296;0;0;14:24:56
1603110297;0;0;14:24:57
1603110298;0;0;14:24:58
1603110299;0;0;14:24:59
1603110300;0;0;14:25:00
1603110301;0;0;14:25:01
1603110302;0;0;14:25:02
1603110303;0;0;14:25:03
1603110304;0;0;14:25:04
1603110305;0;0;14:25:05
1603110306;0;0;14:25:06
